subject_id,condition,goal_percent,side,gait_cycle_pct,mlgrf_norm_mean,apgrf_norm_mean,vgrf_norm_mean,n_cycles,normalization_factor
1,MTR20,20,L,19.0,0.0515670760120468,-0.0929434626152782,0.9457607741098534,100,0.9962166261897883
1,MTR20,20,L,20.0,0.0497967264951175,-0.0842610134026381,0.9006953764000635,100,0.9962166261897883
1,MTR20,20,L,21.0,0.047556312548121,-0.0760389663888807,0.858705915767716,100,0.9962166261897883
1,MTR20,20,L,22.0,0.0447423955312363,-0.0682429208061008,0.8224651478981276,100,0.9962166261897883
1,MTR20,20,L,23.0,0.0418699335105442,-0.0607177227984059,0.7930188586903325,100,0.9962166261897883
1,MTR20,20,L,24.0,0.0392313849313901,-0.0534091408896478,0.769756290972872,100,0.9962166261897883
1,MTR20,20,L,25.0,0.0372128967680408,-0.0462920888983817,0.7519971962955083,100,0.9962166261897883
1,MTR20,20,L,26.0,0.0359252605705239,-0.0391999283257217,0.73884709615279,100,0.9962166261897883
1,MTR20,20,L,27.0,0.03511383284769,-0.0321183962544843,0.7294081620901119,100,0.9962166261897883
1,MTR20,20,L,28.0,0.0346068834023607,-0.0251355361632586,0.7232514824433179,100,0.9962166261897883
1,MTR20,20,L,29.0,0.0341840192574618,-0.0182147406157259,0.7204549918322952,100,0.9962166261897883
1,MTR20,20,L,30.0,0.0337415183332912,-0.0111756714648317,0.7210383611048098,100,0.9962166261897883
1,MTR20,20,L,31.0,0.0332237235753243,-0.0038746277403369,0.7250748723588657,100,0.9962166261897883
1,MTR20,20,L,32.0,0.0327275603175051,0.0035153477531831,0.7328180821942691,100,0.9962166261897883
1,MTR20,20,L,33.0,0.0322735321395485,0.0108663137027577,0.7441373886090561,100,0.9962166261897883
1,MTR20,20,L,34.0,0.0319784833249101,0.018513974195284,0.7587350220817622,100,0.9962166261897883
1,MTR20,20,L,35.0,0.0320513810932427,0.0265657013037498,0.7760639283629935,100,0.9962166261897883
1,MTR20,20,L,36.0,0.0324474932074394,0.035086132179034,0.7958662011322689,100,0.9962166261897883
1,MTR20,20,L,37.0,0.0332041627927525,0.0442090164884878,0.8178196884352257,100,0.9962166261897883
1,MTR20,20,L,38.0,0.0345043521469456,0.0541107695539991,0.8421641144189694,100,0.9962166261897883
1,MTR20,20,L,39.0,0.0363224273913901,0.0647705645934332,0.8690619584156462,100,0.9962166261897883
1,MTR20,20,L,40.0,0.0385732106483915,0.0761693887603265,0.8983501961668653,100,0.9962166261897883
1,MTR20,20,L,41.0,0.0411122204499351,0.088303643531496,0.9286309802986724,100,0.9962166261897883
1,MTR20,20,L,42.0,0.0435613224302181,0.1010564268129482,0.9576858713697072,100,0.9962166261897883
1,MTR20,20,L,43.0,0.0454374632425921,0.1139051612754347,0.9832603236822895,100,0.9962166261897883
1,MTR20,20,L,44.0,0.0464638726638462,0.1266952931761374,1.0035204116385132,100,0.9962166261897883
1,MTR20,20,L,45.0,0.046960526390178,0.1395178311378189,1.0162673615061144,100,0.9962166261897883
