subject_id,condition,goal_percent,phase,phase_label,component,component_label,mean_force,impulse,peak_positive,peak_negative,Speed,goal_scaled_20
6,MTR80,80,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.4315749179232809,0.0597904776496989,0.8651324697283338,0.1240195380303078,1.45,4.0
6,MTR80,80,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0852973200446611,0.0118778105274832,0.1876031681964628,-0.0042456723532862,1.45,4.0
6,MTR80,80,terminal_stance,Terminal stance,ml_outward,ML outward,0.0250060404319432,0.0035519418161475,0.0288786238180121,0.0186413932523116,1.45,4.0
6,MTR80,80,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.8233087203546243,0.1157110278379869,0.9259715289659056,0.6610501497461652,1.45,4.0
7,Baseline,0,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.0933597005172677,-0.0132803102076866,0.0342087938654578,-0.1572229678409787,1.0,0.0
7,Baseline,0,loading_response,Loading response,ml_outward,ML outward,0.0318825216482719,0.0043406974083576,0.0872068420348309,-0.006826130979059,1.0,0.0
7,Baseline,0,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.6441075118673502,0.0911848981101988,1.0567630647843216,0.029482669196413,1.0,0.0
7,Baseline,0,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0495762931565163,-0.0092446562366375,0.0070040992060792,-0.1411245781392281,1.0,0.0
7,Baseline,0,midstance,Midstance,ml_outward,ML outward,0.0685086485610028,0.0130238125213514,0.0866184901537421,0.0516111841157633,1.0,0.0
7,Baseline,0,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.985634438110929,0.187258307617022,1.1110136072476045,0.8908741811903024,1.0,0.0
7,Baseline,0,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1132970718184388,0.0162805824123631,0.1751417116014857,0.0009156027344353,1.0,0.0
7,Baseline,0,pre_swing,Pre-swing,ml_outward,ML outward,0.0321947304470367,0.0044267030055012,0.0798197322183397,-0.0024500764726312,1.0,0.0
7,Baseline,0,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.5801301931850272,0.0814633837919655,1.0885805413276357,0.0226484958300662,1.0,0.0
7,Baseline,0,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0624699134992614,0.0086603540072515,0.1301498575725817,0.0118767459549443,1.0,0.0
7,Baseline,0,terminal_stance,Terminal stance,ml_outward,ML outward,0.0637659622184774,0.0089067388740452,0.0810640425928491,0.0511567759988123,1.0,0.0
7,Baseline,0,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9936479255624252,0.1390770948559443,1.09603797032852,0.8989467312265017,1.0,0.0
7,MTR20,20,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.14162355780154,-0.0200782656540948,0.0477664799956064,-0.2530764235034977,1.08,1.0
7,MTR20,20,loading_response,Loading response,ml_outward,ML outward,0.0378328103136276,0.0052616842283627,0.0803401734251838,-0.0080353707462191,1.08,1.0
7,MTR20,20,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.7655307130171578,0.1081680176287354,1.3026173270608683,0.0297005377067736,1.08,1.0
7,MTR20,20,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0719940017891509,-0.0135097442314977,0.047354142301193,-0.2251653675676775,1.08,1.0
7,MTR20,20,midstance,Midstance,ml_outward,ML outward,0.0634706079960718,0.012112344114687,0.0893632663890846,0.0351467630240594,1.08,1.0
7,MTR20,20,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9610149222735382,0.1820212008751158,1.3232632997513636,0.6974300063841825,1.08,1.0
7,MTR20,20,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1341414462093422,0.0192160198917102,0.1996044200683719,0.0056973954511771,1.08,1.0
7,MTR20,20,pre_swing,Pre-swing,ml_outward,ML outward,0.0323560287092309,0.0044387792724644,0.0828026533437218,-0.0040755419322851,1.08,1.0
7,MTR20,20,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.5732153587827151,0.0806305307650957,1.0344685089009404,0.0358861015613621,1.08,1.0
7,MTR20,20,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.1158260742522388,0.0162402019962592,0.1685880955281583,0.0581537327871576,1.08,1.0
7,MTR20,20,terminal_stance,Terminal stance,ml_outward,ML outward,0.0532309799980887,0.0073859814539631,0.082825848457095,0.0367726337355231,1.08,1.0
7,MTR20,20,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.924667763211662,0.1297838703586442,1.047304062644638,0.7387081488523979,1.08,1.0
7,MTR40,40,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1624934293288738,-0.0231824738633857,0.0423341554782482,-0.2711231723809066,1.2,2.0
7,MTR40,40,loading_response,Loading response,ml_outward,ML outward,0.0328037862925844,0.0045705905371369,0.0709027061043166,-0.009891631754504,1.2,2.0
7,MTR40,40,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.8103551941247915,0.1148128833166024,1.318271026121113,0.0298081343021483,1.2,2.0
7,MTR40,40,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0650798015876499,-0.0120876230234215,0.0412596605363967,-0.2269271193580948,1.2,2.0
7,MTR40,40,midstance,Midstance,ml_outward,ML outward,0.0524161571015686,0.0100215846101197,0.076142094883892,0.0260316950672718,1.2,2.0
7,MTR40,40,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9415762055236568,0.1783472061339338,1.3239435236364234,0.6613603236304622,1.2,2.0
7,MTR40,40,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1369420800659326,0.0195063686725706,0.2159185948789795,0.0112750175918316,1.2,2.0
7,MTR40,40,pre_swing,Pre-swing,ml_outward,ML outward,0.024057625353738,0.0032680413271977,0.0663589550159105,-0.0025710341945591,1.2,2.0
7,MTR40,40,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.5756579361433269,0.0808944922577406,1.0154096726696498,0.0764017201440932,1.2,2.0
7,MTR40,40,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.1165185517181108,0.0162996796858808,0.1853709528068393,0.050249661560311,1.2,2.0
7,MTR40,40,terminal_stance,Terminal stance,ml_outward,ML outward,0.0425872970367945,0.0059155170820686,0.0680618121160542,0.026619199177885,1.2,2.0
7,MTR40,40,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.8579064325833952,0.1201806203645184,1.018088451380343,0.6829804532178214,1.2,2.0
7,MTR60,60,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.127922765338704,-0.018315818764204,0.0463481619406986,-0.2154442254456947,1.3,3.0
7,MTR60,60,loading_response,Loading response,ml_outward,ML outward,0.0313625752308768,0.0042037037338632,0.0975215491714727,-0.0067440587321559,1.3,3.0
7,MTR60,60,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.7740072652523209,0.1102241951346788,1.1493262522038,0.0296145098254381,1.3,3.0
7,MTR60,60,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0468235514775378,-0.0086231702709095,0.0152440240177069,-0.1635520289373089,1.3,3.0
7,MTR60,60,midstance,Midstance,ml_outward,ML outward,0.0660459250936766,0.0125189860992395,0.1005189607542121,0.0369303468711908,1.3,3.0
7,MTR60,60,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9126407643892358,0.1729504685673436,1.140721948131302,0.7619681575033026,1.3,3.0
7,MTR60,60,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1326363326648,0.0189147550661229,0.2245064855965336,0.0121055139086322,1.3,3.0
7,MTR60,60,pre_swing,Pre-swing,ml_outward,ML outward,0.0274035932540489,0.0037518182639068,0.0708044537466844,-0.0020601264863913,1.3,3.0
7,MTR60,60,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.5691548902713516,0.0795194485196628,1.1111652448146143,0.0610916804347553,1.3,3.0
7,MTR60,60,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0765489163268877,0.0105524581388463,0.1669259031595248,0.0190499588778373,1.3,3.0
7,MTR60,60,terminal_stance,Terminal stance,ml_outward,ML outward,0.0468926919948052,0.006510088368326,0.068015155752839,0.0362027929741974,1.3,3.0
7,MTR60,60,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.945047039496658,0.1322569049152269,1.11324502872708,0.7867851731272659,1.3,3.0
7,MTR80,80,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1400942272309266,-0.0200831934861207,0.0381304212923102,-0.2324932002204367,1.42,4.0
7,MTR80,80,loading_response,Loading response,ml_outward,ML outward,0.0299236743396648,0.0040465809220856,0.0860959717887119,-0.0087668141972731,1.42,4.0
7,MTR80,80,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.8078478678852109,0.1150833883958148,1.191435986637173,0.0296667029936694,1.42,4.0
7,MTR80,80,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0557966849986084,-0.0103644212119359,0.0132506294707655,-0.1722337870279141,1.42,4.0
7,MTR80,80,midstance,Midstance,ml_outward,ML outward,0.0668512723655948,0.0127243853927687,0.0927169911025902,0.0393476923541771,1.42,4.0
7,MTR80,80,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9134142806795912,0.1730855337711777,1.184004265280346,0.7292689125271635,1.42,4.0
7,MTR80,80,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1344213690878492,0.0190430750133569,0.2401916934416313,0.01390422486048,1.42,4.0
7,MTR80,80,pre_swing,Pre-swing,ml_outward,ML outward,0.0235828058878529,0.0031996826886504,0.0652944612210089,-0.0020278766205143,1.42,4.0
7,MTR80,80,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.5376180101991715,0.0748101004729583,1.0935128145512558,0.0730073968322204,1.42,4.0
7,MTR80,80,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.090132295717254,0.0124640605507795,0.1928403276322424,0.0183164337294601,1.42,4.0
7,MTR80,80,terminal_stance,Terminal stance,ml_outward,ML outward,0.0445613652311572,0.0061753885650775,0.063097040883253,0.0377615325917169,1.42,4.0
7,MTR80,80,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9268083278920936,0.1297719583955827,1.1067303541795632,0.7456328109691925,1.42,4.0
8,Baseline,0,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.0844979467859465,-0.0120821782096371,0.0524305541951068,-0.146951749551964,0.95,0.0
8,Baseline,0,loading_response,Loading response,ml_outward,ML outward,0.0299173389632625,0.0040899306736136,0.0820952580458607,-0.0108390950955258,0.95,0.0
8,Baseline,0,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.5434935588791807,0.0767764917399008,0.9089917556550272,0.0405166627402342,0.95,0.0
8,Baseline,0,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0624735407931695,-0.0118494260915054,0.0037201211952614,-0.1327765346209506,0.95,0.0
8,Baseline,0,midstance,Midstance,ml_outward,ML outward,0.0617812489967624,0.0117408390422704,0.078493247662732,0.043819808420602,0.95,0.0
8,Baseline,0,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9313369752973352,0.1774570789527993,1.0438237215440984,0.8159594444110085,0.95,0.0
8,Baseline,0,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.0973769776377282,0.0139996619760413,0.13527951092398,0.0040876043328281,0.95,0.0
8,Baseline,0,pre_swing,Pre-swing,ml_outward,ML outward,0.0384759720143184,0.005332118264945,0.0835766745708694,0.0042277664397639,0.95,0.0
8,Baseline,0,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.6164649098458023,0.0868971511358194,0.9956424661554024,0.1188746020547686,0.95,0.0
8,Baseline,0,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0608317292570226,0.0085166356240935,0.1113556520042157,0.0102691008877525,0.95,0.0
8,Baseline,0,terminal_stance,Terminal stance,ml_outward,ML outward,0.0624334818722653,0.0087123666768949,0.0854342681869702,0.0454965199730731,0.95,0.0
8,Baseline,0,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9217889290672155,0.1291156019168807,1.0149537380225533,0.8228809490751883,0.95,0.0
8,MTR20,20,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.108526959479421,-0.0155601828074416,0.037022286072976,-0.1745906074334319,1.1,1.0
8,MTR20,20,loading_response,Loading response,ml_outward,ML outward,0.0343869098978522,0.004723697643206,0.0878478436409249,-0.0131921080401473,1.1,1.0
8,MTR20,20,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.678276141697828,0.0963042988638916,1.046765999580776,0.0406584785757265,1.1,1.0
8,MTR20,20,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0583545201662174,-0.0109676908217258,0.0069102459092067,-0.1475528882127265,1.1,1.0
8,MTR20,20,midstance,Midstance,ml_outward,ML outward,0.0632708173368809,0.0120287892751618,0.0835894640522109,0.0414430892887476,1.1,1.0
8,MTR20,20,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.91403794124286,0.1738319431644492,1.0740389584086605,0.7307029968957568,1.1,1.0
8,MTR20,20,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1123717529232159,0.0160271827441839,0.1871382648478508,-0.0012500254679911,1.1,1.0
8,MTR20,20,pre_swing,Pre-swing,ml_outward,ML outward,0.0320458025259598,0.0044231757822098,0.0718745916282747,0.004864327708546,1.1,1.0
8,MTR20,20,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.562158842201183,0.0789713792472666,1.0022725570089537,0.0701893602368398,1.1,1.0
8,MTR20,20,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0758941043465451,0.0105510957167561,0.1529012838371004,0.0137027032080256,1.1,1.0
8,MTR20,20,terminal_stance,Terminal stance,ml_outward,ML outward,0.0557656739375348,0.0077942346106591,0.0722811037979352,0.0418421921962715,1.1,1.0
8,MTR20,20,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.8877435888441738,0.1243944003198968,1.0109878464549986,0.7465012083032656,1.1,1.0
8,MTR40,40,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1074468952045506,-0.0154463196761523,0.0267827436044545,-0.1674035527506101,1.18,2.0
8,MTR40,40,loading_response,Loading response,ml_outward,ML outward,0.0360785714922274,0.004977066433398,0.0872403835987332,-0.0101284186485471,1.18,2.0
8,MTR40,40,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.6758552320576057,0.0960722087855464,1.0207923866226791,0.0404228179962047,1.18,2.0
8,MTR40,40,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0499918823461732,-0.0093607042710261,0.0075841419578583,-0.1351185815995491,1.18,2.0
8,MTR40,40,midstance,Midstance,ml_outward,ML outward,0.0581586500129826,0.011031454780355,0.0830449676067656,0.0369125741401172,1.18,2.0
8,MTR40,40,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.8576724980599233,0.1628887609606252,1.0278710854567954,0.6901456935803462,1.18,2.0
8,MTR40,40,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.0997479709359509,0.0141313516044512,0.1808487974267491,-0.0004812611618152,1.18,2.0
8,MTR40,40,pre_swing,Pre-swing,ml_outward,ML outward,0.028519831551844,0.0039163032658556,0.0680696026709293,0.0042646907132575,1.18,2.0
8,MTR40,40,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.5107114316364765,0.0714768338606245,0.9383207817733076,0.0876553951960707,1.18,2.0
8,MTR40,40,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0738323842557982,0.0102410402618352,0.1525886129412498,0.0141748623656426,1.18,2.0
8,MTR40,40,terminal_stance,Terminal stance,ml_outward,ML outward,0.0526921250380605,0.0073695006581237,0.0689513190669273,0.0380018314219282,1.18,2.0
8,MTR40,40,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.8463097553496238,0.1186188443369605,0.9552028171202228,0.7152353366188337,1.18,2.0
8,MTR60,60,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1337960997859374,-0.0191994480146956,0.020183923464241,-0.211497668258085,1.25,3.0
8,MTR60,60,loading_response,Loading response,ml_outward,ML outward,0.0410334944702028,0.0056487286262735,0.1031496465946698,-0.0170170471580426,1.25,3.0
8,MTR60,60,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.7517642273927829,0.1067966796128065,1.1536139182525766,0.0404548682637882,1.25,3.0
8,MTR60,60,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0629376981000892,-0.011788765184498,0.0098267261447105,-0.1695816132486802,1.25,3.0
8,MTR60,60,midstance,Midstance,ml_outward,ML outward,0.0672827821172073,0.0127503168475953,0.0967118465387192,0.0443364444843719,1.25,3.0
8,MTR60,60,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9041458076310288,0.1714096994520549,1.154861966813275,0.7098360837120189,1.25,3.0
8,MTR60,60,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1233590426770372,0.0174465367758783,0.2317556340365344,0.0021194806729266,1.25,3.0
8,MTR60,60,pre_swing,Pre-swing,ml_outward,ML outward,0.0282243515294374,0.0038584007483578,0.0729559980945499,0.0020943981170037,1.25,3.0
8,MTR60,60,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.4938782704707234,0.0687483230579095,1.0231399422560423,0.0435435602837625,1.25,3.0
8,MTR60,60,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0947151993428286,0.0131478830580105,0.1944437838446561,0.0174355848380966,1.25,3.0
8,MTR60,60,terminal_stance,Terminal stance,ml_outward,ML outward,0.0612993301278549,0.0085916425007296,0.0768392920839268,0.0450008123851406,1.25,3.0
8,MTR60,60,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9297767105500784,0.1305136352255421,1.0574861474154105,0.7471620934262218,1.25,3.0
8,MTR80,80,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1540364772064029,-0.022143782678279,0.0059975190449848,-0.2397016160261723,1.35,4.0
8,MTR80,80,loading_response,Loading response,ml_outward,ML outward,0.047145871116393,0.0065201463952281,0.1111094121367253,-0.0158614612034871,1.35,4.0
8,MTR80,80,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.8268185762512814,0.117648749082038,1.2397220519975758,0.0405963898603328,1.35,4.0
8,MTR80,80,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0604344725702793,-0.0112670884618111,0.0139276232364134,-0.1778888336853671,1.35,4.0
8,MTR80,80,midstance,Midstance,ml_outward,ML outward,0.0680836218868169,0.0128849623159886,0.1052865336439309,0.0409911020064973,1.35,4.0
8,MTR80,80,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.8874748091126959,0.1678753316041729,1.2249505962673066,0.6641642006568516,1.35,4.0
8,MTR80,80,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1273968612244826,0.0179172030718277,0.255906402759734,0.0028880323302283,1.35,4.0
8,MTR80,80,pre_swing,Pre-swing,ml_outward,ML outward,0.0269966928642469,0.003673007079573,0.0739699129016088,0.0013294571111825,1.35,4.0
8,MTR80,80,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.4543173672322182,0.0628421006313093,1.0343587141571358,0.0267421765475404,1.35,4.0
8,MTR80,80,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.1069862669031257,0.0148474896705354,0.2194553474301365,0.0206347255565415,1.35,4.0
8,MTR80,80,terminal_stance,Terminal stance,ml_outward,ML outward,0.0612497333833133,0.0085942168183533,0.0786906605968777,0.0417335317911762,1.35,4.0
8,MTR80,80,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9331785921628154,0.13106598223857,1.076582303750642,0.7216601296895728,1.35,4.0
9,Baseline,0,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.0599409192783817,-0.0084831957712233,0.0437650932825132,-0.1271704961396876,0.9,0.0
9,Baseline,0,loading_response,Loading response,ml_outward,ML outward,0.0202298997035195,0.0027130337972644,0.0642412507567042,-0.0250768068788572,0.9,0.0
9,Baseline,0,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.5327416838855517,0.075443653754708,0.8730441659978172,0.023869282210669,0.9,0.0
9,Baseline,0,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0462650594187592,-0.0087524804405985,-0.0092220249059433,-0.0908842637247092,0.9,0.0
9,Baseline,0,midstance,Midstance,ml_outward,ML outward,0.0642496570779346,0.0121756570372622,0.072482746580973,0.0592739366075463,0.9,0.0
9,Baseline,0,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9466518880894372,0.1802734662563436,0.9804830197146328,0.8816257963155,0.9,0.0
9,Baseline,0,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.0959735869990457,0.0138826899344997,0.1323818487105907,0.0137053710641654,0.9,0.0
9,Baseline,0,pre_swing,Pre-swing,ml_outward,ML outward,0.0501270080171212,0.0070483821032918,0.0917776410524339,0.0031047347928873,0.9,0.0
9,Baseline,0,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.6578489612803425,0.0929719372305922,1.0225064279779508,0.1185749643138747,0.9,0.0
9,Baseline,0,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0367668240967926,0.0051332905363974,0.0807005395457255,-0.0043539239214437,0.9,0.0
9,Baseline,0,terminal_stance,Terminal stance,ml_outward,ML outward,0.0791894215223553,0.0110821543906542,0.0901313018042053,0.0691204657355973,0.9,0.0
9,Baseline,0,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9917954831618452,0.1389472301889409,1.0389372477639371,0.9320316522013836,0.9,0.0
9,MTR20,20,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.0770153976673383,-0.0108674180800003,0.0244357033376677,-0.1373973888931277,1.0,1.0
9,MTR20,20,loading_response,Loading response,ml_outward,ML outward,0.0200828804854454,0.0026616514300934,0.0720103413366233,-0.0196479023457876,1.0,1.0
9,MTR20,20,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.630759986501931,0.0890932284812377,1.0804121771875517,0.0237417216228262,1.0,1.0
9,MTR20,20,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0591200361486123,-0.0112018525535367,-0.0074762133071538,-0.1169547219299902,1.0,1.0
9,MTR20,20,midstance,Midstance,ml_outward,ML outward,0.0668136881212111,0.0126600771857221,0.0795936434196191,0.0611740143773854,1.0,1.0
9,MTR20,20,midstance,Midstance,vgrf_norm_mean,Vertical GRF,0.9773660296734666,0.1854377073387448,1.1019986161211337,0.9006623637105953,1.0,1.0
9,MTR20,20,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.102755083577996,0.0147538644871594,0.1613173778462368,0.009396667695246,1.0,1.0
9,MTR20,20,pre_swing,Pre-swing,ml_outward,ML outward,0.0338870375229936,0.0047061515739115,0.0724052547604878,0.0028007051707497,1.0,1.0
9,MTR20,20,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.550526288383407,0.0774672835242532,0.9374984463217912,0.0848335003297706,1.0,1.0
9,MTR20,20,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0539398317150638,0.007528438739827,0.1126834550709003,-0.0001762515844036,1.0,1.0
9,MTR20,20,terminal_stance,Terminal stance,ml_outward,ML outward,0.0705469227144125,0.0098963740874592,0.0743052857429977,0.0635156199567498,1.0,1.0
9,MTR20,20,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.9667280671157054,0.1355946724026384,0.9895040799902892,0.9267911090581477,1.0,1.0
9,MTR40,40,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1004882703514234,-0.0141917849228575,-0.0061533842743625,-0.1723452533064358,1.1,2.0
9,MTR40,40,loading_response,Loading response,ml_outward,ML outward,0.0333395317106506,0.0045390007681172,0.0922154234039463,-0.0211277580652849,1.1,2.0
9,MTR40,40,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.7331631046570641,0.1032724175166161,1.3166268094656273,0.023782826923075,1.1,2.0
9,MTR40,40,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0596533693136846,-0.0112240719377344,0.0101067391013864,-0.1514271241018745,1.1,2.0
9,MTR40,40,midstance,Midstance,ml_outward,ML outward,0.0869263396126514,0.0165199640882309,0.104254805286112,0.0736599890844319,1.1,2.0
9,MTR40,40,midstance,Midstance,vgrf_norm_mean,Vertical GRF,1.026181753939288,0.194514724070218,1.3326264305143505,0.8112732423889861,1.1,2.0
9,MTR40,40,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1154628358162557,0.0165418066592436,0.1793593310637157,0.0082654119056977,1.1,2.0
9,MTR40,40,pre_swing,Pre-swing,ml_outward,ML outward,0.0342550004971646,0.0047425674359073,0.0787930476705325,0.0002524288443698,1.1,2.0
9,MTR40,40,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.4975908238696328,0.06992241386889,0.9028327535208254,0.0404091887901514,1.1,2.0
9,MTR40,40,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0706156512923452,0.0098299541985911,0.1363834106575467,0.0160952883945715,1.1,2.0
9,MTR40,40,terminal_stance,Terminal stance,ml_outward,ML outward,0.0790746315928546,0.0110848101168457,0.0825416376387816,0.0738201030033944,1.1,2.0
9,MTR40,40,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.8821325499358097,0.1236494696036997,0.9229492635161772,0.8199350290756826,1.1,2.0
9,MTR60,60,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1058674909742146,-0.014961542681442,0.0057988914044607,-0.1859187420174712,1.2,3.0
9,MTR60,60,loading_response,Loading response,ml_outward,ML outward,0.029008533793552,0.0039053756487555,0.0892858224349741,-0.0207791558571456,1.2,3.0
9,MTR60,60,loading_response,Loading response,vgrf_norm_mean,Vertical GRF,0.8108790463452671,0.1145846604078942,1.3856433070689504,0.0237960017102286,1.2,3.0
9,MTR60,60,midstance,Midstance,apgrf_norm_mean,APGRF,-0.0584845679867998,-0.0109779798047452,0.0124530761982073,-0.1562398347211598,1.2,3.0
9,MTR60,60,midstance,Midstance,ml_outward,ML outward,0.0810192867454278,0.0153825348965106,0.0997344120399642,0.0674387659762046,1.2,3.0
9,MTR60,60,midstance,Midstance,vgrf_norm_mean,Vertical GRF,1.015682757820578,0.1921257389027471,1.3842138573825054,0.8085296565901203,1.2,3.0
9,MTR60,60,pre_swing,Pre-swing,apgrf_norm_mean,APGRF,0.1117945341200632,0.0159564835459454,0.1849964757214135,0.0056008899938144,1.2,3.0
9,MTR60,60,pre_swing,Pre-swing,ml_outward,ML outward,0.0262680818563811,0.0035935423879769,0.0685238157341733,-0.0003672364982411,1.2,3.0
9,MTR60,60,pre_swing,Pre-swing,vgrf_norm_mean,Vertical GRF,0.4406081091794952,0.0616387137729161,0.8675399821293415,0.0229605386722961,1.2,3.0
9,MTR60,60,terminal_stance,Terminal stance,apgrf_norm_mean,APGRF,0.0776960798937648,0.0108283925440459,0.1461829186296966,0.0190209693740641,1.2,3.0
9,MTR60,60,terminal_stance,Terminal stance,ml_outward,ML outward,0.0717378897035178,0.0100619212867446,0.0742513491447019,0.0673378916765031,1.2,3.0
9,MTR60,60,terminal_stance,Terminal stance,vgrf_norm_mean,Vertical GRF,0.8765950285542305,0.1229406164871748,0.9073325520311843,0.8242326892962915,1.2,3.0
9,MTR80,80,loading_response,Loading response,apgrf_norm_mean,APGRF,-0.1209070984440131,-0.0171573811585473,-0.0013277184297366,-0.2104991444493663,1.3,4.0
9,MTR80,80,loading_response,Loading response,ml_outward,ML outward,0.0369585159915878,0.0050401115380772,0.1030539515098004,-0.0103171431762334,1.3,4.0
